Department,Entity,Payment Date,Expense Type,Expense Area,Supplier Name,Supplier Site Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Ministry of Defence,20/05/2022,Telecomms + IT non capital,Head Office and Corporate Services,FOREIGN COMMONWEALTH & DEVELOPMENT OFFICE,MK10 1PX,300007808,IT+Comms Internal Costs,£359.75
Ministry of Defence,Ministry of Defence,25/05/2022,Fuels Non Utilities Consumed,Head Office and Corporate Services,FOREIGN COMMONWEALTH & DEVELOPMENT OFFICE,MK10 1PX,300007824,Fuels Non Utilities Consumed,£350.98
Ministry of Defence,Ministry of Defence,05/05/2022,Other Materiel Consumed,Defence Nuclear Organisation,XMA LTD,NG11 7EP,623022,Other Materiel Consumed,£349.78
Ministry of Defence,Ministry of Defence,26/05/2022,Telecomms + IT non capital,Strategic Command,CENTERPRISE INTERNATIONAL LTD,RG24 8GQ,627347,IT+Comms Internal Costs,£346.80
Ministry of Defence,Ministry of Defence,06/05/2022,Telecomms + IT non capital,Navy Command,AKHTER COMPUTERS LIMITED,CM18 7PN,623443,IT+Comms Internal Costs,£344.34
Ministry of Defence,Ministry of Defence,06/05/2022,Med/Welfare/Soc+Rec Costs,Head Office and Corporate Services,HEALTH ASSURED LTD,M4 4FB,623285,Welfare Costs,£343.00
Ministry of Defence,Ministry of Defence,26/05/2022,Telecomms + IT non capital,Army Command,BOXXE LIMITED,YO31 7RE,627241,IT+Comms Internal Costs,£342.72
Ministry of Defence,Ministry of Defence,19/05/2022,External Education + Training,Head Office and Corporate Services,FOREIGN COMMONWEALTH & DEVELOPMENT OFFICE,MK10 1PX,300007802,External Training Mil.,£342.70
Ministry of Defence,Ministry of Defence,11/05/2022,Telecomms + IT non capital,Navy Command,AKHTER COMPUTERS LIMITED,CM18 7PN,624222,IT+Comms Internal Costs,£339.79
Ministry of Defence,Ministry of Defence,30/05/2022,Fees for Prof Services,DEFENCE INFRASTRUCTURE ORGANISATION,MITIE (DEFENCE) LIMITED,BS32 4NH,6000069649,Fees for Other Prof Services,£339.65
Ministry of Defence,Ministry of Defence,17/05/2022,Telecomms + IT non capital,Head Office and Corporate Services,AKHTER COMPUTERS LIMITED,CM18 7PN,625395,IT+Comms Internal Costs,£336.00
Ministry of Defence,Ministry of Defence,12/05/2022,Estate+Facilities Mgmnt Servs,DES Bespoke Trading Entity,VEOLIA ES (UK) LIMITED,WS11 8JP,624375,Estate+Facilities Mgmnt Servs,£331.00
Ministry of Defence,Ministry of Defence,27/05/2022,Telecomms + IT non capital,Head Office and Corporate Services,AKHTER COMPUTERS LIMITED,CM18 7PN,627681,IT+Comms Internal Costs,£319.49
Ministry of Defence,Ministry of Defence,25/05/2022,Telecomms + IT non capital,Army Command,CENTERPRISE INTERNATIONAL LTD,RG24 8GQ,626994,IT+Comms Internal Costs,£312.00
Ministry of Defence,Ministry of Defence,24/05/2022,Heating Oil+Utilities Consumed,Head Office and Corporate Services,FOREIGN COMMONWEALTH & DEVELOPMENT OFFICE,MK10 1PX,300007818,Electricity,£309.73
Ministry of Defence,Ministry of Defence,25/05/2022,Transportation + Movement,Army Command,FOREIGN COMMONWEALTH & DEVELOPMENT OFFICE,MK10 1PX,300007823,Military Detached Duty,£307.42
Ministry of Defence,Ministry of Defence,05/05/2022,Telecomms + IT non capital,Head Office and Corporate Services,FOREIGN COMMONWEALTH & DEVELOPMENT OFFICE,MK10 1PX,300007759,IT+Comms Internal Costs,£306.20
Ministry of Defence,Ministry of Defence,25/05/2022,Telecomms + IT non capital,Head Office and Corporate Services,FOREIGN COMMONWEALTH & DEVELOPMENT OFFICE,MK10 1PX,300007823,IT+Comms Internal Costs,£301.30
Ministry of Defence,Ministry of Defence,11/05/2022,Med/Welfare/Soc+Rec Costs,Head Office and Corporate Services,FOREIGN COMMONWEALTH & DEVELOPMENT OFFICE,MK10 1PX,300007778,Medical Costs,£300.12
Ministry of Defence,Ministry of Defence,12/05/2022,Estate+Facilities Mgmnt Servs,Army Command,VEOLIA ES (UK) LIMITED,WS11 8JP,624375,Estate+Facilities Mgmnt Servs,£299.40
Ministry of Defence,Ministry of Defence,26/05/2022,External Education + Training,Army Command,CAPITA BUSINESS SERVICES LTD,EC4A 1EN,627430,External Training Mil.,£298.38
Ministry of Defence,Ministry of Defence,24/05/2022,Med/Welfare/Soc+Rec Costs,Head Office and Corporate Services,FOREIGN COMMONWEALTH & DEVELOPMENT OFFICE,MK10 1PX,300007817,Welfare Costs,£294.87
Ministry of Defence,Ministry of Defence,24/05/2022,Transportation + Movement,Head Office and Corporate Services,FOREIGN COMMONWEALTH & DEVELOPMENT OFFICE,MK10 1PX,300007818,Military Detached Duty,£293.78
Ministry of Defence,Ministry of Defence,04/05/2022,Telecomms + IT non capital,DEFENCE INFRASTRUCTURE ORGANISATION,CENTERPRISE INTERNATIONAL LTD,RG24 8GQ,622765,IT+Comms Internal Costs,£288.00
Ministry of Defence,Ministry of Defence,23/05/2022,Telecomms + IT non capital,Strategic Command,CENTERPRISE INTERNATIONAL LTD,RG24 8GQ,626521,IT+Comms Internal Costs,£287.00
Ministry of Defence,Ministry of Defence,03/05/2022,Entertainment + Hospitality,Head Office and Corporate Services,FOREIGN COMMONWEALTH & DEVELOPMENT OFFICE,MK10 1PX,300007755,Entertainment + Hospitality,£285.77
Ministry of Defence,Ministry of Defence,11/05/2022,Telecomms + IT non capital,Air Command,CENTERPRISE INTERNATIONAL LTD,RG24 8GQ,624113,IT+Comms Internal Costs,£284.40
Ministry of Defence,Ministry of Defence,11/05/2022,Transportation + Movement,Head Office and Corporate Services,FOREIGN COMMONWEALTH & DEVELOPMENT OFFICE,MK10 1PX,300007778,Military Detached Duty,£283.50
Ministry of Defence,Ministry of Defence,10/05/2022,Telecomms + IT non capital,Head Office and Corporate Services,FOREIGN COMMONWEALTH & DEVELOPMENT OFFICE,MK10 1PX,300007769,IT+Comms Internal Costs,£282.00
Ministry of Defence,Ministry of Defence,20/05/2022,Administration Pmnts+Cash loss,Navy Command,VEOLIA ES (UK) LIMITED,WS11 8JP,626214,Administration Pmnts,£277.00
Ministry of Defence,Ministry of Defence,03/05/2022,Transportation + Movement,Head Office and Corporate Services,FOREIGN COMMONWEALTH & DEVELOPMENT OFFICE,MK10 1PX,300007755,Military Detached Duty,£275.76
Ministry of Defence,Ministry of Defence,09/05/2022,Transportation + Movement,Head Office and Corporate Services,FOREIGN COMMONWEALTH & DEVELOPMENT OFFICE,MK10 1PX,300007767,Military Detached Duty,£274.62
Ministry of Defence,Ministry of Defence,17/05/2022,Other Materiel Consumed,Strategic Command,BOXXE LIMITED,YO31 7RE,625387,Other Materiel Consumed,£267.12
Ministry of Defence,Ministry of Defence,05/05/2022,Med/Welfare/Soc+Rec Costs,Army Command,AAH PHARMACEUTICALS LTD,CV2 2TX,622913,Medical Costs,£265.72
Ministry of Defence,Ministry of Defence,19/05/2022,Fuels Non Utilities Consumed,Head Office and Corporate Services,FOREIGN COMMONWEALTH & DEVELOPMENT OFFICE,MK10 1PX,300007802,Fuels Non Utilities Consumed,£257.13
Ministry of Defence,Ministry of Defence,09/05/2022,P+M General Services,Defence Equipment and Support,SOFTCAT PLC,SL7 1LW,623485,P+M General Services,£255.89
Ministry of Defence,Ministry of Defence,11/05/2022,Entertainment + Hospitality,Head Office and Corporate Services,FOREIGN COMMONWEALTH & DEVELOPMENT OFFICE,MK10 1PX,300007778,Entertainment + Hospitality,£255.30
Ministry of Defence,Ministry of Defence,06/05/2022,Telecomms + IT non capital,Strategic Command,BANNER GROUP LIMITED,S9 1XU,623420,IT+Comms Internal Costs,£254.55
Ministry of Defence,Ministry of Defence,05/05/2022,Other Materiel Consumed,Army Command,AKHTER COMPUTERS LIMITED,CM18 7PN,623173,Other Materiel Consumed,£254.34
Ministry of Defence,Ministry of Defence,25/05/2022,Transportation + Movement,Head Office and Corporate Services,FOREIGN COMMONWEALTH & DEVELOPMENT OFFICE,MK10 1PX,300007824,Military Detached Duty,£252.30
Ministry of Defence,Ministry of Defence,06/05/2022,Telecomms + IT non capital,Strategic Command,CDW LIMITED,EC4M 7RB,623220,IT+Comms Internal Costs,£251.26
Ministry of Defence,Ministry of Defence,20/05/2022,Telecomms + IT non capital,Air Command,XMA LTD,NG11 7EP,626212,IT+Comms Internal Costs,£248.78
Ministry of Defence,Ministry of Defence,24/05/2022,Telecomms + IT non capital,Strategic Command,BOXXE LIMITED,YO31 7RE,626883,IT+Comms Internal Costs,£245.87
Ministry of Defence,Ministry of Defence,04/05/2022,P+M General Services,Air Command,BOXXE LIMITED,YO31 7RE,622682,P+M General Services,£236.74
Ministry of Defence,Ministry of Defence,20/05/2022,Telecomms + IT non capital,Army Command,KINGSFIELD COMPUTER PRODUCTS LIMITED,NN3 6WL,626388,IT+Comms Internal Costs,£235.68
Ministry of Defence,Ministry of Defence,20/05/2022,Telecomms + IT non capital,Strategic Command,BOXXE LIMITED,YO31 7RE,626404,IT+Comms Internal Costs,£234.96
Ministry of Defence,Ministry of Defence,04/05/2022,Telecomms + IT non capital,Navy Command,BOXXE LIMITED,YO31 7RE,622682,IT+Comms Internal Costs,£230.40
Ministry of Defence,Ministry of Defence,13/05/2022,Telecomms + IT non capital,Navy Command,BOXXE LIMITED,YO31 7RE,624704,IT+Comms Internal Costs,£230.40
Ministry of Defence,Ministry of Defence,16/05/2022,P+M General Services,Defence Nuclear Organisation,XMA LTD,NG11 7EP,625150,P+M General Services,£226.55
Ministry of Defence,Ministry of Defence,05/05/2022,CL MonthEnd Accruals Balance,Defence Nuclear Organisation,BABCOCK INTEGRATED TECHNOLOGY  LIMITED,BS3 2HQ,623190,CL MonthEnd Accruals Balance,£223.92
Ministry of Defence,Ministry of Defence,04/05/2022,Transportation + Movement,Army Command,RAIL SETTLEMENT PLAN LIMITED,NG9 1ND,622606,Civilian Detached Duty,£218.70
Ministry of Defence,Ministry of Defence,18/05/2022,Fuels Non Utilities Consumed,Army Command,FOREIGN COMMONWEALTH & DEVELOPMENT OFFICE,MK10 1PX,300007796,Fuels Non Utilities Consumed,£218.42
Ministry of Defence,Ministry of Defence,09/05/2022,Estate+Facilities Mgmnt Servs,Head Office and Corporate Services,FOREIGN COMMONWEALTH & DEVELOPMENT OFFICE,MK10 1PX,300007767,Estate+Facilities Mgmnt Servs,£217.08
Ministry of Defence,Ministry of Defence,16/05/2022,Intangibles SUME,Defence Equipment and Support,BOXXE LIMITED,YO31 7RE,625213,Intangible Cap Additions In Yr,£216.64
Ministry of Defence,Ministry of Defence,19/05/2022,P+M General Services,Army Command,AKHTER COMPUTERS LIMITED,CM18 7PN,625929,P+M General Services,£216.00
Ministry of Defence,Ministry of Defence,20/05/2022,Telecomms + IT non capital,Army Command,CENTERPRISE INTERNATIONAL LTD,RG24 8GQ,626440,IT+Comms Internal Costs,£216.00
Ministry of Defence,Ministry of Defence,11/05/2022,Telecomms + IT non capital,Head Office and Corporate Services,FOREIGN COMMONWEALTH & DEVELOPMENT OFFICE,MK10 1PX,300007778,IT+Comms Internal Costs,£214.16
Ministry of Defence,Ministry of Defence,24/05/2022,Other Materiel Consumed,DES Bespoke Trading Entity,BOXXE LIMITED,YO31 7RE,626883,Other Materiel Consumed,£213.70
Ministry of Defence,Ministry of Defence,06/05/2022,Telecomms + IT non capital,Head Office and Corporate Services,AKHTER COMPUTERS LIMITED,CM18 7PN,623443,IT+Comms Internal Costs,£212.86
Ministry of Defence,Ministry of Defence,26/05/2022,Telecomms + IT non capital,Air Command,AKHTER COMPUTERS LIMITED,CM18 7PN,627359,IT+Comms Rental Payments,£210.00
Ministry of Defence,Ministry of Defence,26/05/2022,Transportation + Movement,Head Office and Corporate Services,FOREIGN COMMONWEALTH & DEVELOPMENT OFFICE,MK10 1PX,300007832,Transport+Movement Personnel,£210.00
Ministry of Defence,Ministry of Defence,03/05/2022,P+M General Services,Head Office and Corporate Services,FOREIGN COMMONWEALTH & DEVELOPMENT OFFICE,MK10 1PX,300007755,P+M General Services,£209.18
Ministry of Defence,Ministry of Defence,27/05/2022,Telecomms + IT non capital,DES Bespoke Trading Entity,AKHTER COMPUTERS LIMITED,CM18 7PN,627681,IT+Comms Internal Costs,£205.75
Ministry of Defence,Ministry of Defence,20/05/2022,Other Materiel Consumed,Air Command,AKHTER COMPUTERS LIMITED,CM18 7PN,626453,Other Materiel Consumed,£204.72
Ministry of Defence,Ministry of Defence,05/05/2022,Telecomms + IT non capital,Air Command,CENTERPRISE INTERNATIONAL LTD,RG24 8GQ,623083,IT+Comms Internal Costs,£204.00
Ministry of Defence,Ministry of Defence,17/05/2022,Telecomms + IT non capital,DES Bespoke Trading Entity,CENTERPRISE INTERNATIONAL LTD,RG24 8GQ,625388,IT+Comms Internal Costs,£201.90
Ministry of Defence,Ministry of Defence,05/05/2022,Other Materiel Consumed,Defence Nuclear Organisation,BANNER GROUP LIMITED,S9 1XU,623160,Other Materiel Consumed,£199.95
Ministry of Defence,Ministry of Defence,16/05/2022,Telecomms + IT non capital,Navy Command,AKHTER COMPUTERS LIMITED,CM18 7PN,625244,IT+Comms Internal Costs,£199.42
Ministry of Defence,Ministry of Defence,06/05/2022,Estate+Facilities Mgmnt Servs,Army Command,VEOLIA ES (UK) LIMITED,WS11 8JP,623342,Estate+Facilities Mgmnt Servs,£197.63
Ministry of Defence,Ministry of Defence,25/05/2022,Other Materiel Consumed,Defence Nuclear Organisation,XMA LTD,NG11 7EP,627167,Other Materiel Consumed,£197.03
Ministry of Defence,Ministry of Defence,25/05/2022,Telecomms + IT non capital,Strategic Command,AKHTER COMPUTERS LIMITED,CM18 7PN,627016,IT+Comms Internal Costs,£195.60
Ministry of Defence,Ministry of Defence,10/05/2022,Other Materiel Consumed,Strategic Command,BOXXE LIMITED,YO31 7RE,623766,Other Materiel Consumed,£195.55
Ministry of Defence,Ministry of Defence,05/05/2022,Telecomms + IT non capital,Navy Command,AKHTER COMPUTERS LIMITED,CM18 7PN,623173,IT+Comms Internal Costs,£193.82
Ministry of Defence,Ministry of Defence,18/05/2022,Interntnl Subs + Other Paymts,Head Office and Corporate Services,FOREIGN COMMONWEALTH & DEVELOPMENT OFFICE,MK10 1PX,300007796,Def Military Assistance Fund,£191.68
Ministry of Defence,Ministry of Defence,06/05/2022,Defence Equip General Services,Air Command,AKHTER COMPUTERS LIMITED,CM18 7PN,623443,Defence Equip General Services,£191.57
Ministry of Defence,Ministry of Defence,12/05/2022,Estate+Facilities Mgmnt Servs,Air Command,VEOLIA ES (UK) LIMITED,WS11 8JP,624375,Estate+Facilities Mgmnt Servs,£188.00
Ministry of Defence,Ministry of Defence,20/05/2022,Entertainment + Hospitality,Head Office and Corporate Services,FOREIGN COMMONWEALTH & DEVELOPMENT OFFICE,MK10 1PX,300007810,Entertainment + Hospitality,£187.68
Ministry of Defence,Ministry of Defence,03/05/2022,Telecomms + IT non capital,Head Office and Corporate Services,FOREIGN COMMONWEALTH & DEVELOPMENT OFFICE,MK10 1PX,300007755,IT+Comms Internal Costs,£187.31
Ministry of Defence,Ministry of Defence,18/05/2022,P+M General Services,Army Command,FOREIGN COMMONWEALTH & DEVELOPMENT OFFICE,MK10 1PX,300007796,P+M General Services,£182.94
Ministry of Defence,Ministry of Defence,25/05/2022,Telecomms + IT non capital,Navy Command,BANNER GROUP LIMITED,S9 1XU,626976,IT+Comms Internal Costs,£178.85
Ministry of Defence,Ministry of Defence,06/05/2022,Other Materiel Consumed,Navy Command,AKHTER COMPUTERS LIMITED,CM18 7PN,623443,Other Materiel Consumed,£170.72
Ministry of Defence,Ministry of Defence,18/05/2022,Telecomms + IT non capital,Defence Nuclear Organisation,AKHTER COMPUTERS LIMITED,CM18 7PN,625773,IT+Comms Internal Costs,£170.50
Ministry of Defence,Ministry of Defence,24/05/2022,Rental Payments - Transport,DEFENCE INFRASTRUCTURE ORGANISATION,ANDREAS PETSAS & SONS PUBLIC LTD,,6000069587,Rental Payments-Transport-Oth,£169.05
Ministry of Defence,Ministry of Defence,16/05/2022,Telecomms + IT non capital,Air Command,BOXXE LIMITED,YO31 7RE,625213,IT+Comms Internal Costs,£167.28
Ministry of Defence,Ministry of Defence,19/05/2022,Entertainment + Hospitality,Head Office and Corporate Services,FOREIGN COMMONWEALTH & DEVELOPMENT OFFICE,MK10 1PX,300007802,Entertainment + Hospitality,£165.47
Ministry of Defence,Ministry of Defence,12/05/2022,Telecomms + IT non capital,Air Command,VEOLIA ES (UK) LIMITED,WS11 8JP,624375,IT+Comms Internal Costs,£164.40
Ministry of Defence,Ministry of Defence,24 May 2022,Administration Pmnts+Cash loss,Head Office and Corporate Services,FOREIGN COMMONWEALTH & DEVELOPMENT OFFICE,MK10 1PX,300007818,Administration Pmnts,£162.77
Ministry of Defence,Ministry of Defence,12/05/2022,Other Materiel Consumed,Army Command,CORPORATE DOCUMENT SERVICES  LIMITED,LS11 5AS,624448,Other Materiel Consumed,£162.00
Ministry of Defence,Ministry of Defence,18/05/2022,Entertainment + Hospitality,Head Office and Corporate Services,FOREIGN COMMONWEALTH & DEVELOPMENT OFFICE,MK10 1PX,300007796,Entertainment + Hospitality,£161.35
Ministry of Defence,Ministry of Defence,03/05/2022,Med/Welfare/Soc+Rec Costs,Head Office and Corporate Services,FOREIGN COMMONWEALTH & DEVELOPMENT OFFICE,MK10 1PX,300007755,Medical Costs,£159.25
Ministry of Defence,Ministry of Defence,25/05/2022,Entertainment + Hospitality,Head Office and Corporate Services,FOREIGN COMMONWEALTH & DEVELOPMENT OFFICE,MK10 1PX,300007823,Entertainment + Hospitality,£158.17
Ministry of Defence,Ministry of Defence,09/05/2022,Telecomms + IT non capital,Head Office and Corporate Services,CENTERPRISE INTERNATIONAL LTD,RG24 8GQ,623659,IT+Comms Internal Costs,£156.00
Ministry of Defence,Ministry of Defence,06/05/2022,P+M General Services,Defence Nuclear Organisation,XMA LTD,NG11 7EP,623341,P+M General Services,£154.68
Ministry of Defence,Ministry of Defence,03/05/2022,Telecomms + IT non capital,Head Office and Corporate Services,CENTERPRISE INTERNATIONAL LTD,RG24 8GQ,622424,IT+Comms Internal Costs,£151.06
