Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,PO Line Description ,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type
Department of Health and Social Care,Department of Health and Social Care,01/07/2022,Storage costs,Global Health,UNISERVE LTD,UUKD438303,621.66,Uplift - Warehousing costs,RM14 1AL,Large,,,
Department of Health and Social Care,Department of Health and Social Care,01/07/2022,Storage costs,Global Health,UNISERVE LTD,UUKD438303,875019.11,"UK Warehousing and storage
Atamis: C1099",RM14 1AL,Large,,,
Department of Health and Social Care,Department of Health and Social Care,01/07/2022,Storage costs,Global Health,UNISERVE LTD,UUKD438303,3595.75,UK Warehousing and storage (with VAT),RM14 1AL,Large,,,
Department of Health and Social Care,Department of Health and Social Care,01/07/2022,Storage costs,Global Health,UNISERVE LTD,UUKD438303,10375.13,UK Warehousing and storage ( with VAT),RM14 1AL,Large,,,
Department of Health and Social Care,Department of Health and Social Care,01/07/2022,Storage costs,Global Health,NORTH YORKSHIRE COUNTY COUNCIL,410006721,37969.76,PPE Storage 01 Apr 21 to 31 Mar 22,DL6 1DF,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,01/07/2022,Revenue Policy Payments,Global Health,FOREIGN AND COMMONWEALTH OFFICE (FCO),1143568,166500,One HMG Annual Platform charges 2022-2023,MK10 1PX,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,01/07/2022,Other programme expenditure,Global Health,UNISERVE LTD,UUKD438303,16959.99,Uplift - UK Warehousing and storage (with VAT),RM14 1AL,Large,,,
Department of Health and Social Care,Department of Health and Social Care,29/07/2022,Service charge - ICT,Finance and Group Operations,ATOS IT SOLUTIONS AND SERVICES LTD,5584395761,4976.35,IMS3 VOIP and Telephony support (April 22 - Jan 23),WC1V 6EA,Large,,,
Department of Health and Social Care,Department of Health and Social Care,29/07/2022,Service charge - ICT,Finance and Group Operations,ATOS IT SOLUTIONS AND SERVICES LTD,5584395761,628243.96,IMS3 Open Service charges (April 22 - Jan 23),WC1V 6EA,Large,,,
Department of Health and Social Care,Department of Health and Social Care,29/07/2022,Service charge - ICT,Finance and Group Operations,ATOS IT SOLUTIONS AND SERVICES LTD,5584395719,27162.52,OHID Inbound IT Prog -P2-Deployment Addl Scope,WC1V 6EA,Large,,,
Department of Health and Social Care,Department of Health and Social Care,29/07/2022,Consultancy/Professional Advice,Finance and Group Operations,CABINET OFFICE,3818123,92267.5,Project Support,FY5 9BU,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/07/2022,Publicity & advertising,Finance and Group Operations,SCROLL PROJECTS,INV-2476,54461.4,Scroll Projects - contract extension,SW2 2QP,Micro,,,
Department of Health and Social Care,Department of Health and Social Care,26/07/2022,Service charge - Property related,Finance and Group Operations,GOVERNMENT PROPERTY AGENCY,00000001/14017,56058.56,Service Charges - UPLIFT,SW1H 0NN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,26/07/2022,Security: contract,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00657375RI,1730.79,BH Security 2022/23,SO53 3YE,Large,,,
Department of Health and Social Care,Department of Health and Social Care,26/07/2022,Security: contract,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00657374RI,5565.31,PH Security 2022/23,SO53 3YE,Large,,,
Department of Health and Social Care,Department of Health and Social Care,26/07/2022,Security: contract,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00657373RI,41832.23,WH Security 2022/23,SO53 3YE,Large,,,
Department of Health and Social Care,Department of Health and Social Care,26/07/2022,Security: contract,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00657372RI,50206.72,SKH Security 2022/23,SO53 3YE,Large,,,
Department of Health and Social Care,Department of Health and Social Care,26/07/2022,Security: contract,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00657370RI,47314.64,39VS  Security 2022/23,SO53 3YE,Large,,,
Department of Health and Social Care,Department of Health and Social Care,26/07/2022,Rates,Finance and Group Operations,GOVERNMENT PROPERTY AGENCY,00000001/14017,35068.28,Windsor House 16-18 flr 20/21 Rates,SW1H 0NN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,26/07/2022,Rates,Finance and Group Operations,GOVERNMENT PROPERTY AGENCY,00000001/14017,128589.54,"Rates Windsor House, 50 Victoria Street, London",SW1H 0NN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,26/07/2022,Rates,Finance and Group Operations,GOVERNMENT PROPERTY AGENCY,00000001/14017,46717.18,Rates - UPLIFT,SW1H 0NN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,26/07/2022,Legal Fees,Finance and Group Operations,SHARPE PRITCHARD LLP,131491,115318,Legal Services Replacement,WC1X 0BJ,Small,,,
Department of Health and Social Care,Department of Health and Social Care,26/07/2022,Facilities management: contract,Finance and Group Operations,GOVERNMENT PROPERTY AGENCY,00000001/14017,166786.53,"Service Charge Windsor House, 50 Victoria Street, London",SW1H 0NN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,26/07/2022,Facilities management: contract,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00657375RI,13992.5,BH Central FM 2022/23,SO53 3YE,Large,,,
Department of Health and Social Care,Department of Health and Social Care,26/07/2022,Facilities management: contract,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00657374RI,8386.03,PH Central FM 2022/23,SO53 3YE,Large,,,
Department of Health and Social Care,Department of Health and Social Care,26/07/2022,Facilities management: contract,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00657373RI,39734.35,WH Central FM 2022/23,SO53 3YE,Large,,,
Department of Health and Social Care,Department of Health and Social Care,26/07/2022,Facilities management: contract,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00657372RI,52338.42,SKH Central FM 2022/23,SO53 3YE,Large,,,
Department of Health and Social Care,Department of Health and Social Care,26/07/2022,Facilities management: contract,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00657370RI,44236.61,39VS Central FM 2022/23,SO53 3YE,Large,,,
Department of Health and Social Care,Department of Health and Social Care,26/07/2022,Electricity,Finance and Group Operations,GOVERNMENT PROPERTY AGENCY,00000001/14017,33.11,"Ulitities Windsor House, 50 Victoria Street, London",SW1H 0NN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,26/07/2022,Cleaning: contract,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00657375RI,9181.59,BH Cleaning 2022/23,SO53 3YE,Large,,,
Department of Health and Social Care,Department of Health and Social Care,26/07/2022,Cleaning: contract,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00657374RI,3680.44,PH Cleaning 2022/23,SO53 3YE,Large,,,
Department of Health and Social Care,Department of Health and Social Care,26/07/2022,Cleaning: contract,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00657373RI,40666.67,WH Cleaning 2022/23,SO53 3YE,Large,,,
Department of Health and Social Care,Department of Health and Social Care,26/07/2022,Cleaning: contract,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00657372RI,47908.74,SKH Cleaning 2022/23,SO53 3YE,Large,,,
Department of Health and Social Care,Department of Health and Social Care,26/07/2022,Cleaning: contract,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00657370RI,30031.9,39VS Cleaning 2022/23,SO53 3YE,Large,,,
Department of Health and Social Care,Department of Health and Social Care,26/07/2022,Building repairs & maintenance,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00657375RI,14433.09,BH Building/Maintanence  2022/23,SO53 3YE,Large,,,
Department of Health and Social Care,Department of Health and Social Care,26/07/2022,Building repairs & maintenance,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00657374RI,9814.44,PH Building/Maintanence  2022/23,SO53 3YE,Large,,,
Department of Health and Social Care,Department of Health and Social Care,26/07/2022,Building repairs & maintenance,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00657373RI,46778.22,WH Building/Maintanence  2022/23,SO53 3YE,Large,,,
Department of Health and Social Care,Department of Health and Social Care,26/07/2022,Building repairs & maintenance,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00657372RI,69666.96,SKH Building/Maintanence  2022/23,SO53 3YE,Large,,,
Department of Health and Social Care,Department of Health and Social Care,26/07/2022,Building repairs & maintenance,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00657370RI,54939.8,39VS Building/Maintanence  2022/23,SO53 3YE,Large,,,
Department of Health and Social Care,Department of Health and Social Care,22/07/2022,Storage costs,Finance and Group Operations,IRON MOUNTAIN UK PLC,722410,116235.24,SOW5643426 TNA File Review Phase 9,EH54 5DL,Large,,,
Department of Health and Social Care,Department of Health and Social Care,22/07/2022,Rates,Finance and Group Operations,WESTMINSTER CITY COUNCIL,403208179 Q1&2 22-23,1683780,39 Victoria Street Rates FY 22/23,WC2N 6NU,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/07/2022,Electricity,Finance and Group Operations,EDF ENERGY PLC,12687149,43152.56,WH Electricity FY 22/23,PL3 5XQ,Large,,,
Department of Health and Social Care,Department of Health and Social Care,22/07/2022,Electricity,Finance and Group Operations,EDF ENERGY PLC,12687149,64664.75,SKH Electricity FY 22/23,PL3 5XQ,Large,,,
Department of Health and Social Care,Department of Health and Social Care,22/07/2022,Electricity,Finance and Group Operations,EDF ENERGY PLC,12687149,10866.48,PH Electricity FY 22/23,PL3 5XQ,Large,,,
Department of Health and Social Care,Department of Health and Social Care,22/07/2022,Electricity,Finance and Group Operations,EDF ENERGY PLC,12687149,8032.21,BH Electricity FY 22/23,PL3 5XQ,Large,,,
Department of Health and Social Care,Department of Health and Social Care,22/07/2022,Electricity,Finance and Group Operations,EDF ENERGY PLC,12687149,25177.61,39VS Electricity FY 22/23,PL3 5XQ,Large,,,
Department of Health and Social Care,Department of Health and Social Care,22/07/2022,Additions-LEASED BUILDINGS,Finance and Group Operations,WILLMOTT DIXON INTERIORS LTD,8002355,73013.1,QH Works & Design Fees,EC4A 4HJ,Large,,,
Department of Health and Social Care,Department of Health and Social Care,22/07/2022,Additions-LEASED BUILDINGS,Finance and Group Operations,WILLMOTT DIXON INTERIORS LTD,8002343,252388.91,Quarry House Level 8 ,EC4A 4HJ,Large,,,
Department of Health and Social Care,Department of Health and Social Care,21/07/2022,Service charge - ICT,Finance and Group Operations,ATOS IT SOLUTIONS AND SERVICES LTD,5584395191,37088.4,Implementation of Microsoft Defender for Endpoint,WC1V 6EA,Large,,,
Department of Health and Social Care,Department of Health and Social Care,20/07/2022,Service charge - ICT,Finance and Group Operations,ATOS IT SOLUTIONS AND SERVICES LTD,5584395194,43254.5,Meraki and Internet Pipe Resiliance QH & VS,WC1V 6EA,Large,,,
Department of Health and Social Care,Department of Health and Social Care,19/07/2022,Service charge - ICT,Finance and Group Operations,HITACHI SOLUTIONS EUROPE LTD,I005616P-GB01,97500,D365 service mgt costs 1st Apr 22 - 31st Jan 23,EC2Y 9HT,Large,,,
Department of Health and Social Care,Department of Health and Social Care,19/07/2022,Service charge - ICT,Finance and Group Operations,COGNIZANT WORLDWIDE LIMITED,CW101-0001125493,241252.5,Digital Discovery and Delivery Support,W2 6BD,Large,,,
Department of Health and Social Care,Department of Health and Social Care,19/07/2022,Consultancy/Professional Advice,Finance and Group Operations,NHS SHARED BUSINESS SERVICES SBS,100109656,298060.1,Managed Consultancy Services,WF3 1WE,Large,,,
Department of Health and Social Care,Department of Health and Social Care,19/07/2022,Consultancy/Professional Advice,Finance and Group Operations,K2 CONSULTANCY LIMITED,5307,109870.64,Extension for H1.0 Development to Ref Design,SE1 2EL,Large,,,
Department of Health and Social Care,Department of Health and Social Care,19/07/2022,Additions-SW LIC,Finance and Group Operations,NUDGE DIGITAL LTD,INV-5055,79957.03,Fault Reporting App - Extension to budget,WC2R 0EX,Micro,,,
Department of Health and Social Care,Department of Health and Social Care,15/07/2022,Secondees in invoiced costs,Finance and Group Operations,CABINET OFFICE,3819880,37155.12,IPA Support Cover Extension,FY5 9BU,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,15/07/2022,Secondees in invoiced costs,Finance and Group Operations,CABINET OFFICE,3816561,27866.34,IPA Support Cover Extension,FY5 9BU,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,15/07/2022,Secondees in invoiced costs,Finance and Group Operations,CABINET OFFICE,3814948,46443.9,IPA Support Cover Extension,FY5 9BU,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,15/07/2022,Rates,Finance and Group Operations,NEWHAM LONDON BOROUGH COUNCIL,46676341 JULY 22/23,48323,2 Redman Place Rates FY 22/23,E6 2RP,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,15/07/2022,IT minor costs non capital,Finance and Group Operations,TRUSTMARQUE SOLUTIONS LTD,2342127,204664.2,Microsoft Azure + Enterprise Licences FY22-23,SW1P 1QT,Medium,,,
Department of Health and Social Care,Department of Health and Social Care,15/07/2022,IT minor costs non capital,Finance and Group Operations,TRUSTMARQUE SOLUTIONS LTD,2338367,561579.05,REF CNOTE 2013689 PO560912,SW1P 1QT,Medium,,,
Department of Health and Social Care,Department of Health and Social Care,15/07/2022,IT minor costs non capital,Finance and Group Operations,TRUSTMARQUE SOLUTIONS LTD,2013689,-561579.05,REF INV 2338367 PO560912,SW1P 1QT,Medium,,,
Department of Health and Social Care,Department of Health and Social Care,14/07/2022,Banner Lodge Card Control,Finance and Group Operations,THE ROYAL BANK OF SCOTLAND PLC,EPC/BANNER-JUN-JUL 2,442.34,Banner,SS1 9AJ,Large,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2022,Good received not invoiced (ST),Finance and Group Operations,COGNIZANT WORLDWIDE LIMITED,CW101-0001109940,33030,Digital Discovery and Delivery Support,W2 6BD,Large,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2022,Good received not invoiced (ST),Finance and Group Operations,COGNIZANT WORLDWIDE LIMITED,CW101-0001097450,190635,Digital Discovery and Delivery Support,W2 6BD,Large,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2022,Good received not invoiced (ST),Finance and Group Operations,ATOS IT SOLUTIONS AND SERVICES LTD,5584394753,27864,WR1735 D365 Service Improvement,WC1V 6EA,Large,,,
Department of Health and Social Care,Department of Health and Social Care,11/07/2022,Professional fees,Finance and Group Operations,NLA MEDIA ACCESS LTD,Q481245,108310.97,NLA licence agreement 22-23,TN1 1HT,Large,,,
Department of Health and Social Care,Department of Health and Social Care,08/07/2022,Recruitment,Finance and Group Operations,CABINET OFFICE,3819503,92057.34,PO556115 increase,FY5 9BU,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,08/07/2022,IT minor costs non capital,Finance and Group Operations,INOVEM LTD TA KAHOOTZ,DINV-3387,139979.54,Kahootz Collab FY2020/22 ,RG20 8JA,Micro,,,
Department of Health and Social Care,Department of Health and Social Care,05/07/2022,Service charge - Property related,Finance and Group Operations,GOVERNMENT PROPERTY AGENCY,00000001/19303,4353,Premier House Management Fees FY 22/23,SW1H 0NN,Govn,,,
